0,1,2,3,4,5,6,OT
0.764500,1.677000,0.846740,0.715308,0.211242,0.006605,0.540687,0.572500
0.762500,1.680000,0.850557,0.714286,0.211242,0.006604,0.539374,0.572800
0.761700,1.691700,0.851934,0.712251,0.211242,0.006564,0.539520,0.573500
0.760500,1.690800,0.848680,0.711845,0.211242,0.006542,0.539432,0.572500
0.764000,1.691200,0.847817,0.702247,0.211242,0.006513,0.539316,0.573500
0.764000,1.691500,0.838786,0.705219,0.211242,0.006596,0.539258,0.573500
0.765300,1.694000,0.844880,0.708065,0.211242,0.006612,0.540541,0.573700
0.762300,1.689500,0.843526,0.704225,0.211242,0.006598,0.541126,0.573900
0.766800,1.689200,0.844523,0.701508,0.211242,0.006680,0.541126,0.573300
0.766000,1.694600,0.846167,0.709320,0.211242,0.006628,0.541712,0.574100
0.772000,1.693000,0.848896,0.703730,0.211242,0.006609,0.540979,0.575700
0.767800,1.676500,0.851426,0.697837,0.211242,0.006551,0.539374,0.576800
0.769300,1.683800,0.852806,0.696379,0.211242,0.006605,0.539374,0.575200
0.767600,1.675000,0.849907,0.693963,0.211242,0.006596,0.539374,0.576800
0.771000,1.683000,0.850557,0.697010,0.211242,0.006551,0.540249,0.577600
0.771800,1.688200,0.852660,0.700035,0.211242,0.006555,0.540833,0.581900
0.777500,1.688300,0.855945,0.695169,0.211242,0.006556,0.540716,0.582800
0.772500,1.684800,0.851064,0.690703,0.211242,0.006513,0.540687,0.581200
0.775100,1.685800,0.853898,0.694203,0.211242,0.006472,0.539957,0.578500
0.774000,1.702500,0.853606,0.695894,0.211242,0.006475,0.540833,0.578300
0.774300,1.707000,0.853097,0.697934,0.211242,0.006460,0.540979,0.580600
0.775000,1.705200,0.854336,0.696621,0.211242,0.006491,0.540979,0.582300
0.775600,1.705500,0.853242,0.696379,0.211242,0.006485,0.540541,0.581600
0.779200,1.713000,0.852733,0.705965,0.211242,0.006506,0.540833,0.582300
0.784000,1.720500,0.851716,0.710379,0.211265,0.006508,0.542741,0.583000
0.783300,1.723000,0.852951,0.706964,0.211242,0.006494,0.542741,0.582500
0.790100,1.725000,0.851136,0.706464,0.211242,0.006459,0.542741,0.587500
0.785200,1.733000,0.845881,0.709723,0.211242,0.006462,0.542741,0.586000
0.785100,1.730500,0.847889,0.708868,0.211242,0.006436,0.542446,0.585200
0.784600,1.735500,0.852370,0.711238,0.211242,0.006445,0.542005,0.587300
0.787500,1.742800,0.854336,0.710227,0.211242,0.006478,0.542005,0.587200
0.785300,1.739300,0.854847,0.707364,0.211242,0.006529,0.543183,0.587200
0.791600,1.745000,0.857265,0.706464,0.211242,0.006564,0.543183,0.588300
0.796400,1.763400,0.860659,0.712251,0.211242,0.006611,0.545703,0.590300
0.797400,1.779500,0.860215,0.717103,0.211242,0.006614,0.545554,0.590200
0.799000,1.780500,0.859697,0.714439,0.211242,0.006633,0.545852,0.590000
0.797400,1.786500,0.859697,0.713521,0.211242,0.006621,0.546150,0.590300
0.802500,1.805800,0.862664,0.716589,0.211242,0.006618,0.548697,0.591200
0.806600,1.815000,0.864155,0.716178,0.211242,0.006716,0.550206,0.593300
0.796500,1.798000,0.862292,0.712504,0.211242,0.006726,0.551876,0.593800
0.791300,1.798500,0.862589,0.711744,0.211242,0.006729,0.549602,0.588100
0.780400,1.806000,0.863632,0.717875,0.211242,0.006780,0.550206,0.591800
0.781500,1.804000,0.862887,0.705965,0.211242,0.006754,0.550206,0.589200
0.789900,1.811200,0.864828,0.710732,0.211242,0.006741,0.550206,0.591800
0.791500,1.820500,0.867303,0.709824,0.211242,0.006789,0.552486,0.592800
0.781900,1.814600,0.866701,0.709220,0.211242,0.006754,0.550509,0.592300
0.783800,1.814300,0.864080,0.710480,0.211242,0.006713,0.550509,0.595000
0.783900,1.820500,0.864304,0.720202,0.211242,0.006736,0.551420,0.593700
0.785800,1.824800,0.865052,0.727273,0.211242,0.006741,0.550570,0.594200
0.785900,1.812000,0.868056,0.727802,0.211242,0.006717,0.549149,0.591800
0.779200,1.813500,0.868282,0.725584,0.211242,0.006647,0.548998,0.589400
0.789700,1.833500,0.867905,0.730727,0.211242,0.006684,0.549753,0.588800
0.791600,1.843800,0.867830,0.732601,0.211242,0.006748,0.551876,0.591000
0.793800,1.860000,0.867303,0.742005,0.211242,0.006843,0.553403,0.591800
0.794000,1.855000,0.866927,0.737735,0.211242,0.006791,0.553710,0.594000
0.785900,1.849200,0.867830,0.737191,0.211242,0.006684,0.552944,0.589000
0.785000,1.856500,0.868432,0.740192,0.211242,0.006671,0.552792,0.593600
0.790000,1.872000,0.870701,0.750638,0.211242,0.006678,0.554324,0.598700
0.792500,1.877000,0.869338,0.751315,0.211242,0.006676,0.554324,0.601700
0.795300,1.865500,0.870322,0.744048,0.211242,0.006660,0.553250,0.601800
0.799200,1.871700,0.871840,0.747105,0.211242,0.006675,0.553710,0.601000
0.797700,1.871300,0.871460,0.746826,0.211242,0.006660,0.553863,0.601500
0.802500,1.884000,0.871840,0.759590,0.211242,0.006651,0.555864,0.608500
0.806100,1.892500,0.873057,0.765697,0.211242,0.006690,0.556174,0.607500
0.807100,1.899800,0.874508,0.773395,0.211242,0.006782,0.556793,0.618000
0.804500,1.898000,0.870928,0.767165,0.211242,0.006739,0.556793,0.617300
0.807000,1.919000,0.873744,0.780336,0.211242,0.006776,0.558347,0.619000
0.808000,1.919800,0.874279,0.774114,0.211242,0.006809,0.558659,0.619700
0.816200,1.921000,0.877578,0.777122,0.211242,0.006831,0.558815,0.622000
0.820500,1.927500,0.879894,0.785238,0.211242,0.006861,0.559597,0.625800
0.829300,1.951500,0.883704,0.793336,0.211242,0.006821,0.563380,0.630800
0.833000,1.945300,0.881990,0.788333,0.211242,0.006824,0.562588,0.629500
0.831100,1.944300,0.879353,0.784314,0.211242,0.006923,0.563539,0.628000
0.830200,1.948300,0.875503,0.780336,0.211242,0.006970,0.566893,0.631300
0.832500,1.946500,0.878889,0.778210,0.211242,0.006963,0.566893,0.630300
0.816800,1.922500,0.872981,0.771605,0.211242,0.006930,0.566572,0.613200
0.816000,1.892000,0.866176,0.764234,0.211242,0.006948,0.566572,0.615300
0.814700,1.875800,0.860956,0.759013,0.211242,0.006966,0.566893,0.616500
0.827800,1.899000,0.867378,0.770713,0.211242,0.007058,0.572082,0.624000
0.823700,1.908000,0.863632,0.769941,0.211242,0.007090,0.568505,0.625500
0.820800,1.894000,0.859476,0.766871,0.211242,0.007138,0.562493,0.623300
0.812300,1.855500,0.854336,0.758150,0.211242,0.007184,0.565131,0.620200
0.817000,1.848500,0.859845,0.751597,0.211242,0.007151,0.565291,0.618500
0.818700,1.864000,0.859993,0.755744,0.211242,0.007262,0.564653,0.621500
0.821000,1.876700,0.858811,0.761093,0.211242,0.007281,0.561167,0.624000
0.826700,1.898500,0.858590,0.774893,0.211242,0.007317,0.564334,0.627500
0.831600,1.902500,0.862515,0.777001,0.211242,0.007299,0.566412,0.623000
0.833500,1.918000,0.863931,0.779727,0.210975,0.007273,0.566251,0.625000
0.829100,1.884700,0.863931,0.765697,0.211242,0.007273,0.566412,0.622500
0.826600,1.868300,0.866101,0.757576,0.211242,0.007303,0.566091,0.619000
0.828800,1.846000,0.867152,0.756315,0.211242,0.007305,0.565131,0.613000
0.831500,1.884000,0.869338,0.770713,0.211242,0.007348,0.565931,0.621500
0.830300,1.876800,0.869943,0.768049,0.211242,0.007279,0.565931,0.620400
0.831000,1.864000,0.867002,0.762660,0.211242,0.007285,0.565931,0.618300
0.826700,1.871000,0.865576,0.764526,0.211242,0.007227,0.567054,0.616000
0.825400,1.873500,0.864678,0.769527,0.211242,0.007232,0.566412,0.615000
0.831100,1.889000,0.867378,0.775494,0.211242,0.007305,0.567859,0.619000
0.829800,1.888500,0.867303,0.773994,0.211242,0.007302,0.567698,0.618000
0.832000,1.898000,0.868282,0.778210,0.211242,0.007346,0.569314,0.618300
0.833000,1.911800,0.870398,0.783085,0.211242,0.007468,0.571265,0.616500
0.835100,1.946500,0.866176,0.774593,0.211242,0.007553,0.571919,0.616300
0.833700,1.970000,0.868810,0.782779,0.211242,0.007673,0.578035,0.619300
0.826500,1.967500,0.869565,0.782473,0.211242,0.007694,0.577367,0.616800
0.814000,1.964000,0.868508,0.774593,0.211242,0.007695,0.577201,0.615500
0.818300,1.973200,0.871688,0.782167,0.211242,0.007773,0.578704,0.616700
0.788800,1.953500,0.867830,0.776096,0.211242,0.007803,0.580046,0.606500
0.787000,1.957000,0.865426,0.781861,0.211242,0.007859,0.580046,0.604000
0.777500,1.965000,0.858590,0.785238,0.211242,0.007983,0.582242,0.598000
0.769000,1.953500,0.851209,0.784929,0.211242,0.007997,0.586166,0.600000
0.782000,1.959500,0.856898,0.787402,0.211242,0.007952,0.583601,0.605000
0.782000,1.948000,0.852297,0.780031,0.211242,0.007933,0.585480,0.607000
0.778000,1.946400,0.853971,0.780214,0.211242,0.007843,0.584112,0.604800
0.780400,1.956500,0.855578,0.787402,0.211242,0.007809,0.584454,0.606300
0.783300,1.954000,0.856164,0.783085,0.211242,0.007855,0.586166,0.609000
0.781200,1.956000,0.858001,0.780640,0.211242,0.007813,0.581395,0.609800
0.783500,1.953000,0.858959,0.777001,0.211242,0.007788,0.585995,0.613000
0.782100,1.947500,0.856898,0.775494,0.211242,0.007746,0.584624,0.614100
0.784800,1.944000,0.856311,0.777001,0.211242,0.007695,0.586166,0.614500
0.783700,1.950000,0.858222,0.783576,0.211242,0.007664,0.583942,0.611500
0.776500,1.951500,0.858001,0.786968,0.211242,0.007776,0.585138,0.607100
0.782000,1.969500,0.863036,0.799680,0.211242,0.007886,0.588062,0.614500
0.787000,1.973000,0.861252,0.800000,0.211242,0.007855,0.586510,0.614500
0.778500,1.976000,0.859993,0.803859,0.211242,0.007803,0.587372,0.613500
0.778100,1.967000,0.855432,0.800961,0.211242,0.007698,0.585309,0.612000
0.779400,1.966500,0.854701,0.800000,0.211242,0.007708,0.584112,0.610500
0.772500,1.964200,0.857780,0.797639,0.211242,0.007716,0.584283,0.612500
0.770700,1.961000,0.858738,0.802568,0.211242,0.007715,0.583601,0.610000
0.772000,1.959500,0.860511,0.798594,0.211242,0.007736,0.584283,0.609500
0.763500,1.970700,0.859771,0.802761,0.191015,0.007752,0.584966,0.609500
0.765300,1.969800,0.862069,0.801732,0.191015,0.007755,0.584966,0.611800
0.763500,1.968500,0.862664,0.799169,0.191015,0.007834,0.583431,0.612500
0.765800,1.967000,0.862589,0.794597,0.191015,0.007852,0.585138,0.613700
0.766300,1.965800,0.862069,0.788955,0.191015,0.007767,0.584966,0.611900
0.768400,1.976000,0.859476,0.793651,0.191015,0.007792,0.585309,0.611300
0.769100,1.972000,0.858222,0.788457,0.191015,0.007701,0.585995,0.610000
0.772200,1.951500,0.858516,0.783085,0.191015,0.007550,0.583942,0.609200
0.774000,1.939200,0.857780,0.783392,0.191015,0.007513,0.580720,0.609000
0.776800,1.919500,0.858001,0.773994,0.191015,0.007440,0.580720,0.610000
0.777300,1.926000,0.859254,0.778695,0.191015,0.007460,0.580383,0.609300
0.769200,1.922000,0.859845,0.779120,0.191015,0.007433,0.581564,0.609000
0.770000,1.938000,0.860363,0.785855,0.191015,0.007556,0.581903,0.600800
0.773500,1.950000,0.862813,0.791766,0.191015,0.007631,0.582072,0.602500
0.766700,1.942500,0.864304,0.792393,0.191015,0.007582,0.584283,0.604300
0.767700,1.939000,0.862887,0.788955,0.191015,0.007570,0.583260,0.600500
0.766000,1.944000,0.861920,0.790826,0.191015,0.007586,0.583431,0.601100
0.758100,1.943500,0.862069,0.790202,0.191015,0.007568,0.584454,0.596000
0.767500,1.939100,0.862143,0.784806,0.191015,0.007522,0.583090,0.598500
0.766000,1.928500,0.863931,0.784314,0.191015,0.007505,0.582751,0.591300
0.770100,1.935000,0.864603,0.787216,0.191015,0.007506,0.580552,0.587200
0.771000,1.931000,0.862589,0.787402,0.191015,0.007454,0.578704,0.599700
0.773400,1.906000,0.862813,0.775314,0.191015,0.007416,0.576037,0.590000
0.773000,1.885000,0.862069,0.763942,0.191015,0.007375,0.573559,0.586000
0.774000,1.867000,0.861772,0.759878,0.191015,0.007350,0.573559,0.585500
0.774000,1.885000,0.862069,0.765111,0.191015,0.007350,0.569801,0.586000
0.767500,1.887000,0.861178,0.765697,0.191015,0.007329,0.569963,0.585000
0.770000,1.921000,0.861178,0.781555,0.191015,0.007401,0.573559,0.585500
0.772000,1.928500,0.861698,0.783085,0.191015,0.007366,0.574713,0.586500
0.773500,1.942500,0.864006,0.792267,0.191015,0.007429,0.573559,0.591800
0.778400,1.946500,0.867303,0.789578,0.191015,0.007516,0.573394,0.593500
0.779300,1.932000,0.868583,0.784006,0.191015,0.007402,0.570939,0.591100
0.777500,1.905000,0.867077,0.773934,0.191015,0.007315,0.568828,0.592000
0.778500,1.906000,0.868432,0.776398,0.191015,0.007329,0.568182,0.592300
0.772800,1.925800,0.865127,0.785423,0.191015,0.007460,0.568343,0.590600
0.773300,1.905000,0.867604,0.776096,0.191015,0.007429,0.568990,0.590500
0.772800,1.907000,0.867303,0.781250,0.191015,0.007449,0.568505,0.593700
0.776500,1.904500,0.870701,0.779362,0.191015,0.007405,0.566733,0.593000
0.781000,1.904000,0.870701,0.776820,0.191015,0.007358,0.566893,0.594000
0.788900,1.904700,0.870625,0.775795,0.191015,0.007307,0.565611,0.597200
0.781700,1.922800,0.865501,0.785855,0.191015,0.007526,0.572902,0.594300
0.777800,1.941600,0.862962,0.792393,0.191015,0.007530,0.572902,0.594700
0.782000,1.947700,0.860956,0.794786,0.191015,0.007593,0.577367,0.596000
0.784100,1.955000,0.862962,0.797957,0.191015,0.007552,0.576535,0.596000
0.778700,1.960000,0.862887,0.794913,0.191015,0.007563,0.579206,0.596800
0.776000,1.957500,0.858738,0.793651,0.191015,0.007560,0.579206,0.596600
0.781200,1.964200,0.860511,0.791452,0.191015,0.007564,0.579206,0.597500
0.783600,1.969500,0.862292,0.793336,0.191015,0.007603,0.579374,0.600200
0.785000,1.961000,0.861698,0.788955,0.191015,0.007599,0.578369,0.599500
0.782600,1.965000,0.859919,0.794913,0.191015,0.007607,0.577034,0.598700
0.782000,1.976300,0.861475,0.798403,0.191015,0.007607,0.577367,0.599700
0.781700,1.977200,0.863409,0.799233,0.191015,0.007629,0.581734,0.600200
0.776500,1.983000,0.862441,0.800641,0.191015,0.007708,0.583431,0.599500
0.778700,1.999000,0.863558,0.809913,0.191015,0.007791,0.584283,0.600300
0.781600,1.996500,0.862292,0.808081,0.191015,0.007816,0.584112,0.603000
0.779600,1.987000,0.863185,0.803536,0.191015,0.007819,0.583771,0.600700
0.779300,1.997000,0.864454,0.809389,0.191015,0.007830,0.584966,0.601000
0.780900,1.991500,0.867002,0.803213,0.191015,0.007794,0.583771,0.603200
0.787500,1.991800,0.867077,0.800320,0.191015,0.007747,0.586166,0.607100
0.786900,1.980000,0.866551,0.795545,0.191015,0.007704,0.585309,0.606200
0.788600,1.970500,0.866176,0.788644,0.191015,0.007666,0.584283,0.605800
0.788000,1.951500,0.866551,0.780336,0.191015,0.007602,0.580720,0.604500
0.787300,1.947000,0.867002,0.781372,0.191015,0.007587,0.581058,0.599300
0.788000,1.957100,0.868432,0.784745,0.191015,0.007610,0.580720,0.599200
0.783800,1.943700,0.868056,0.775494,0.191015,0.007564,0.582072,0.597200
0.783300,1.923000,0.867980,0.766871,0.191015,0.007499,0.578871,0.597400
0.784000,1.920500,0.868357,0.766284,0.191015,0.007527,0.579206,0.600200
0.783600,1.915500,0.868206,0.759878,0.191015,0.007560,0.578536,0.598800
0.785300,1.910000,0.869641,0.753863,0.191015,0.007522,0.579374,0.599500
0.784800,1.898000,0.867227,0.750751,0.191015,0.007432,0.577868,0.601000
0.776300,1.896500,0.865276,0.746269,0.191015,0.007377,0.576369,0.597700
0.772700,1.901700,0.865876,0.748783,0.191015,0.007386,0.576868,0.597700
0.766900,1.850500,0.865276,0.729661,0.191015,0.007241,0.572181,0.598000
0.767300,1.858000,0.865726,0.733945,0.191015,0.007337,0.573559,0.597900
0.765100,1.856000,0.866401,0.730194,0.191015,0.007331,0.572574,0.596000
0.768800,1.855500,0.866701,0.730727,0.191015,0.007356,0.572082,0.596800
0.771300,1.830500,0.865576,0.720825,0.191015,0.007289,0.570776,0.596500
0.767900,1.791000,0.867077,0.708215,0.191015,0.007239,0.568182,0.593000
0.769600,1.765000,0.865202,0.700035,0.191015,0.007239,0.565611,0.594000
0.768300,1.776500,0.863260,0.702741,0.191015,0.007215,0.564653,0.595300
0.771200,1.792000,0.865052,0.708968,0.191015,0.007267,0.564972,0.595700
0.773000,1.789500,0.863856,0.709572,0.191015,0.007289,0.565291,0.594500
0.771000,1.764000,0.861698,0.699790,0.191015,0.007224,0.564653,0.589100
0.771300,1.753300,0.862218,0.696718,0.191015,0.007228,0.560538,0.586500
0.774200,1.739500,0.861475,0.687521,0.191015,0.007189,0.558347,0.586500
0.775000,1.736500,0.862962,0.687049,0.191015,0.007082,0.557414,0.586500
0.773000,1.748500,0.862441,0.692041,0.191015,0.007112,0.558659,0.586500
0.775000,1.758500,0.863185,0.695314,0.191015,0.007133,0.558971,0.587300
0.775000,1.770500,0.865052,0.702099,0.191015,0.007231,0.560067,0.590000
0.778600,1.777000,0.865276,0.706165,0.191015,0.007278,0.567215,0.592800
0.784200,1.788000,0.865276,0.713521,0.191015,0.007355,0.564653,0.592500
0.786000,1.770500,0.866701,0.704722,0.191015,0.007305,0.567537,0.594300
0.784600,1.767500,0.866551,0.698227,0.191015,0.007286,0.564972,0.591700
0.785700,1.791000,0.867528,0.707965,0.189204,0.007402,0.565611,0.590500
0.787100,1.779300,0.867905,0.702247,0.189204,0.007334,0.568990,0.591000
0.781800,1.790000,0.869717,0.708215,0.189204,0.007356,0.568505,0.589800
0.784400,1.777500,0.868961,0.701016,0.189297,0.007337,0.568505,0.589500
0.780300,1.787500,0.869717,0.702494,0.189297,0.007436,0.570125,0.589600
0.779900,1.788500,0.870474,0.705219,0.189297,0.007416,0.571429,0.592100
0.779000,1.783000,0.868885,0.701262,0.189297,0.007334,0.572082,0.590800
0.777600,1.771000,0.867679,0.693001,0.189072,0.007310,0.568828,0.590900
0.772800,1.719000,0.865801,0.679579,0.188754,0.007216,0.562588,0.588500
0.770300,1.690000,0.862441,0.675219,0.188384,0.007171,0.560852,0.584100
0.775000,1.712000,0.864828,0.685166,0.188551,0.007250,0.561956,0.588500
0.774100,1.694000,0.865801,0.680365,0.188551,0.007244,0.563380,0.584300
0.776800,1.693500,0.867303,0.682221,0.188551,0.007244,0.562272,0.584300
0.779500,1.686000,0.868131,0.675904,0.188551,0.007240,0.563857,0.585000
0.779200,1.676500,0.867002,0.673854,0.188551,0.007262,0.560381,0.584700
0.778800,1.726500,0.868056,0.692041,0.188654,0.007267,0.568828,0.588000
0.778000,1.717000,0.869792,0.685401,0.188654,0.007241,0.566251,0.585300
0.776400,1.695000,0.868432,0.677507,0.188654,0.007218,0.563222,0.584800
0.779500,1.705000,0.868432,0.680180,0.187966,0.007222,0.564016,0.587500
0.780700,1.721500,0.868961,0.685401,0.187966,0.007249,0.566251,0.587600
0.783800,1.717500,0.868056,0.682594,0.187966,0.007228,0.564493,0.588700
0.783000,1.704000,0.867303,0.678887,0.187744,0.007179,0.564334,0.589900
0.783800,1.719000,0.868508,0.685401,0.187744,0.007207,0.564653,0.589200
0.779100,1.731500,0.869338,0.692521,0.187744,0.007173,0.564653,0.587500
0.778800,1.738300,0.868734,0.698227,0.187744,0.007239,0.564653,0.588100
0.783500,1.747800,0.869490,0.698568,0.187966,0.007247,0.566572,0.589600
0.783400,1.745500,0.870322,0.693963,0.187966,0.007270,0.566572,0.591200
0.782500,1.713500,0.869036,0.679810,0.187966,0.007220,0.564653,0.590200
0.782400,1.719000,0.869868,0.685542,0.187505,0.007235,0.563857,0.588200
0.776500,1.736500,0.870474,0.689893,0.187505,0.007273,0.564334,0.588800
0.771500,1.727000,0.870171,0.684932,0.187631,0.007244,0.564334,0.587500
0.756500,1.734500,0.868885,0.686672,0.187410,0.007261,0.564653,0.578500
0.759000,1.731000,0.869943,0.687474,0.187410,0.007225,0.565451,0.582000
0.760300,1.745300,0.872296,0.691802,0.187410,0.007257,0.565291,0.582500
0.760500,1.734000,0.871688,0.683527,0.187410,0.007236,0.567215,0.583400
